Task,SubTask,Node,Time
v11,k324,n12,646
v11,k325,n13,648
v11,k326,n14,650
v11,k327,n15,652
v11,k328,n16,654
v11,k329,n17,656
v11,k330,n18,658
v11,k331,n19,660
v11,k332,n20,662
v11,k333,n9,664
v11,k334,n10,666
v11,k335,n11,668
v11,k336,n12,670
v11,k337,n13,672
v11,k338,n14,674
v11,k339,n15,676
v11,k340,n16,678
v11,k341,n17,680
v11,k342,n18,682
v11,k343,n19,684
v11,k344,n20,686
v11,k345,n9,688
v11,k346,n10,690
v11,k347,n11,692
v11,k348,n12,694
v11,k349,n13,696
v11,k350,n14,698
v11,k351,n15,700
v11,k352,n16,702
v11,k353,n17,704
v11,k354,n18,706
v11,k355,n19,708
v11,k356,n20,710
v11,k357,n9,712
v11,k358,n10,714
v11,k359,n11,716
v11,k360,n12,718
v11,k361,n13,720
v11,k362,n14,722
v11,k363,n15,724
v11,k364,n16,726
v11,k365,n17,728
v11,k366,n18,730
v11,k367,n19,732
v11,k368,n20,734
v11,k369,n9,736
v11,k370,n10,738
v11,k371,n11,740
v11,k372,n12,742
v11,k373,n13,744
v11,k374,n14,746
v11,k375,n15,748
v11,k376,n16,750
v11,k377,n17,752
v11,k378,n18,754
v11,k379,n19,756
v11,k380,n20,758
v11,k381,n9,760
v11,k382,n10,762
v11,k383,n11,764
v11,k384,n12,766
v11,k385,n13,768
v11,k386,n14,770
v11,k387,n15,772
v11,k388,n16,774
v11,k389,n17,776
v11,k390,n18,778
v11,k391,n19,780
v11,k392,n20,782
v11,k393,n9,784
v11,k394,n10,786
v11,k395,n11,788
v11,k396,n12,790
v11,k397,n13,792
v11,k398,n14,794
v11,k399,n15,796
v11,k400,n16,798
v11,k401,n17,800
v11,k402,n18,802
v11,k403,n19,804
v11,k404,n20,806
v11,k405,n9,808
v11,k406,n10,810
v11,k407,n11,812
v11,k408,n12,814
v11,k409,n13,816
v11,k410,n14,818
v11,k411,n15,820
v11,k412,n16,822
v11,k413,n17,824
v11,k414,n18,826
v11,k415,n19,828
v11,k416,n20,830
v11,k417,n9,832
v11,k418,n10,834
v11,k419,n11,836
v11,k420,n12,838
v11,k421,n13,840
v11,k422,n14,842
v11,k423,n15,844
v11,k424,n16,846
v11,k425,n17,848
v11,k426,n18,850
v11,k427,n19,852
v11,k428,n20,854
v11,k429,n9,856
v11,k430,n10,858
v11,k431,n11,860
v11,k432,n12,862
v11,k433,n13,864
v11,k434,n14,866
v11,k435,n15,868
v11,k436,n16,870
v11,k437,n17,872
v11,k438,n18,874
v11,k439,n19,876
v11,k440,n20,878
v11,k441,n9,880
v11,k442,n10,882
v11,k443,n11,884
v11,k444,n12,886
v11,k445,n13,888
v11,k446,n14,890
v11,k447,n15,892
v11,k448,n16,894
v11,k449,n17,896
v11,k450,n18,898
v11,k451,n19,900
v11,k452,n20,902
v11,k453,n9,904
v11,k454,n10,906
v11,k455,n11,908
v11,k456,n12,910
v11,k457,n13,912
v11,k458,n14,914
v11,k459,n15,916
v11,k460,n16,918
v11,k461,n17,920
v11,k462,n18,922
v11,k463,n19,924
v11,k464,n20,926
v11,k465,n9,928
v11,k466,n10,930
v11,k467,n11,932
v11,k468,n12,934
v11,k469,n13,936
v11,k470,n14,938
v11,k471,n15,940
v11,k472,n16,942
v11,k473,n17,944
v11,k474,n18,946
v11,k475,n19,948
v11,k476,n20,950
v11,k477,n9,952
v11,k478,n10,954
v11,k479,n11,956
v11,k480,n12,958
v11,k481,n13,960
v11,k482,n14,962
v11,k483,n15,964
v11,k484,n16,966
v11,k485,n17,968
v11,k486,n18,970
v11,k487,n19,972
v11,k488,n20,974
v11,k489,n9,976
v11,k490,n10,978
v11,k491,n11,980
v11,k492,n12,982
v11,k493,n13,984
v11,k494,n14,986
v11,k495,n15,988
v11,k496,n16,990
v11,k497,n17,992
v11,k498,n18,994
v11,k499,n19,996
v11,k500,n20,998
v11,k501,n9,1000
v11,k502,n10,1002
v11,k503,n11,1004
v11,k504,n12,1006
v11,k505,n13,1008
v11,k506,n14,1010
v11,k507,n15,1012
v11,k508,n16,1014
v11,k509,n17,1016
v11,k510,n18,1018
v11,k511,n19,1020
v11,k512,n20,1022
v11,k513,n9,1024
v11,k514,n10,1026
v11,k515,n11,1028
v11,k516,n12,1030
v11,k517,n13,1032
v11,k518,n14,1034
v11,k519,n15,1036
v11,k520,n16,1038
v11,k521,n17,1040
v11,k522,n18,1042
v11,k523,n19,1044
v11,k524,n20,1046
v11,k525,n9,1048
v11,k526,n10,1050
v11,k527,n11,1052
v11,k528,n12,1054
v11,k529,n13,1056
v11,k530,n14,1058
v11,k531,n15,1060
v11,k532,n16,1062
v11,k533,n17,1064
v11,k534,n18,1066
v11,k535,n19,1068
v11,k536,n20,1070
v11,k537,n9,1072
v11,k538,n10,1074
v11,k539,n11,1076
v11,k540,n12,1078
v11,k541,n13,1080
v11,k542,n14,1082
v11,k543,n15,1084
v11,k544,n16,1086
v11,k545,n17,1088
v11,k546,n18,1090
v11,k547,n19,1092
v11,k548,n20,1094
v11,k549,n9,1096
v11,k550,n10,1098
v11,k551,n11,1100
v11,k552,n12,1102
v11,k553,n13,1104
v11,k554,n14,1106
v11,k555,n15,1108
v11,k556,n16,1110
v11,k557,n17,1112
v11,k558,n18,1114
v11,k559,n19,1116
v11,k560,n20,1118
v11,k561,n9,1120
v11,k562,n10,1122
v11,k563,n11,1124
v11,k564,n12,1126
v11,k565,n13,1128
v11,k566,n14,1130
v11,k567,n15,1132
v11,k568,n16,1134
v11,k569,n17,1136
v11,k570,n18,1138
v11,k571,n19,1140
v11,k572,n20,1142
v11,k573,n9,1144
v11,k574,n10,1146
v11,k575,n11,1148
v11,k576,n12,1150
v11,k577,n13,1152
v11,k578,n14,1154
v11,k579,n15,1156
v11,k580,n16,1158
v11,k581,n17,1160
v11,k582,n18,1162
v11,k583,n19,1164
v11,k584,n20,1166
v11,k585,n9,1168
v11,k586,n10,1170
v11,k587,n11,1172
v11,k588,n12,1174
v11,k589,n13,1176
v11,k590,n14,1178
v11,k591,n15,1180
v11,k592,n16,1182
v11,k593,n17,1184
v11,k594,n18,1186
v11,k595,n19,1188
v11,k596,n20,1190
v11,k597,n9,1192
v11,k598,n10,1194
v11,k599,n11,1196
v11,k600,n12,1198
v11,k601,n13,1200
v11,k602,n14,1202
v11,k603,n15,1204
v11,k604,n16,1206
v11,k605,n17,1208
v11,k606,n18,1210
v11,k607,n19,1212
v11,k608,n20,1214
v11,k609,n9,1216
v11,k610,n10,1218
v11,k611,n11,1220
v11,k612,n12,1222
v11,k613,n13,1224
v11,k614,n14,1226
v11,k615,n15,1228
v11,k616,n16,1230
v11,k617,n17,1232
v11,k618,n18,1234
v11,k619,n19,1236
v11,k620,n20,1238
v11,k621,n9,1240
v11,k622,n10,1242
v11,k623,n11,1244
v11,k624,n12,1246
v11,k625,n13,1248
v11,k626,n14,1250
v11,k627,n15,1252
v11,k628,n16,1254
v11,k629,n17,1256
v11,k630,n18,1258
v11,k631,n19,1260
v11,k632,n20,1262
v11,k633,n9,1264
v11,k634,n10,1266
v11,k635,n11,1268
v11,k636,n12,1270
v11,k637,n13,1272
v11,k638,n14,1274
v11,k639,n15,1276
v11,k640,n16,1278
v11,k641,n17,1280
v11,k642,n18,1282
v11,k643,n19,1284
v11,k644,n20,1286
v11,k645,n9,1288
v11,k646,n10,1290
v11,k647,n11,1292
v11,k648,n12,1294
v11,k649,n13,1296
v11,k650,n14,1298
v11,k651,n15,1300
v11,k652,n16,1302
v11,k653,n17,1304
v11,k654,n18,1306
v11,k655,n19,1308
v11,k656,n20,1310
v11,k657,n9,1312
v11,k658,n10,1314
v11,k659,n11,1316
v11,k660,n12,1318
v11,k661,n13,1320
v11,k662,n14,1322
v11,k663,n15,1324
v11,k664,n16,1326
v11,k665,n17,1328
v11,k666,n18,1330
v11,k667,n19,1332
v11,k668,n20,1334
v11,k669,n9,1336
v11,k670,n10,1338
v11,k671,n11,1340
v11,k672,n12,1342
v11,k673,n13,1344
v11,k674,n14,1346
v11,k675,n15,1348
v11,k676,n16,1350
v11,k677,n17,1352
v11,k678,n18,1354
v11,k679,n19,1356
v11,k680,n20,1358
v11,k681,n9,1360
v11,k682,n10,1362
v11,k683,n11,1364
v11,k684,n12,1366
v11,k685,n13,1368
v11,k686,n14,1370
v11,k687,n15,1372
v11,k688,n16,1374
v11,k689,n17,1376
v11,k690,n18,1378
v11,k691,n19,1380
v11,k692,n20,1382
v11,k693,n9,1384
v11,k694,n10,1386
v11,k695,n11,1388
v11,k696,n12,1390
v11,k697,n13,1392
v11,k698,n14,1394
v11,k699,n15,1396
v11,k700,n16,1398
v11,k701,n17,1400
v11,k702,n18,1402
v11,k703,n19,1404
v11,k704,n20,1406
v11,k705,n9,1408
v11,k706,n10,1410
v11,k707,n11,1412
v11,k708,n12,1414
v11,k709,n13,1416
v11,k710,n14,1418
v11,k711,n15,1420
v11,k712,n16,1422
v11,k713,n17,1424
v11,k714,n18,1426
v11,k715,n19,1428
v11,k716,n20,1430
v11,k717,n9,1432
v11,k718,n10,1434
v11,k719,n11,1436
v11,k720,n12,1438
v11,k721,n13,1440
v12,k1,n17,0
v12,k2,n18,2
v12,k3,n19,4
v12,k4,n20,6
v12,k5,n9,8
v12,k6,n10,10
v12,k7,n11,12
v12,k8,n12,14
v12,k9,n13,16
v12,k10,n14,18
v12,k11,n15,20
v12,k12,n16,22
v12,k13,n17,24
v12,k14,n18,26
v12,k15,n19,28
v12,k16,n20,30
v12,k17,n9,32
v12,k18,n10,34
v12,k19,n11,36
v12,k20,n12,38
v12,k21,n13,40
v12,k22,n14,42
v12,k23,n15,44
v12,k24,n16,46
v12,k25,n17,48
v12,k26,n18,50
v12,k27,n19,52
v12,k28,n20,54
v12,k29,n9,56
v12,k30,n10,58
v12,k31,n11,60
v12,k32,n12,62
v12,k33,n13,64
v12,k34,n14,66
v12,k35,n15,68
v12,k36,n16,70
v12,k37,n17,72
v12,k38,n18,74
v12,k39,n19,76
v12,k40,n20,78
v12,k41,n9,80
v12,k42,n10,82
v12,k43,n11,84
v12,k44,n12,86
v12,k45,n13,88
v12,k46,n14,90
v12,k47,n15,92
v12,k48,n16,94
v12,k49,n17,96
v12,k50,n18,98
v12,k51,n19,100
v12,k52,n20,102
v12,k53,n9,104
v12,k54,n10,106
v12,k55,n11,108
v12,k56,n12,110
v12,k57,n13,112
v12,k58,n14,114
v12,k59,n15,116
v12,k60,n16,118
v12,k61,n17,120
v12,k62,n18,122
v12,k63,n19,124
v12,k64,n20,126
v12,k65,n9,128
v12,k66,n10,130
v12,k67,n11,132
v12,k68,n12,134
v12,k69,n13,136
v12,k70,n14,138
v12,k71,n15,140
v12,k72,n16,142
v12,k73,n17,144
v12,k74,n18,146
v12,k75,n19,148
v12,k76,n20,150
v12,k77,n9,152
v12,k78,n10,154
v12,k79,n11,156
v12,k80,n12,158
v12,k81,n13,160
v12,k82,n14,162
v12,k83,n15,164
v12,k84,n16,166
v12,k85,n17,168
v12,k86,n18,170
v12,k87,n19,172
v12,k88,n20,174
v12,k89,n9,176
v12,k90,n10,178
v12,k91,n11,180
v12,k92,n12,182
v12,k93,n13,184
v12,k94,n14,186
v12,k95,n15,188
v12,k96,n16,190
v12,k97,n17,192
v12,k98,n18,194
v12,k99,n19,196
v12,k100,n20,198
v12,k101,n9,200
v12,k102,n10,202
v12,k103,n11,204
v12,k104,n12,206
v12,k105,n13,208
v12,k106,n14,210
v12,k107,n15,212
v12,k108,n16,214
v12,k109,n17,216
v12,k110,n18,218
v12,k111,n19,220
v12,k112,n20,222
v12,k113,n9,224
v12,k114,n10,226
v12,k115,n11,228
v12,k116,n12,230
v12,k117,n13,232
v12,k118,n14,234
v12,k119,n15,236
v12,k120,n16,238
v12,k121,n17,240
v12,k122,n18,242
v12,k123,n19,244
v12,k124,n20,246
v12,k125,n9,248
v12,k126,n10,250
v12,k127,n11,252
v12,k128,n12,254
v12,k129,n13,256
v12,k130,n14,258
v12,k131,n15,260
v12,k132,n16,262
v12,k133,n17,264
v12,k134,n18,266
v12,k135,n19,268
v12,k136,n20,270
v12,k137,n9,272
v12,k138,n10,274
v12,k139,n11,276
v12,k140,n12,278
v12,k141,n13,280
v12,k142,n14,282
v12,k143,n15,284
v12,k144,n16,286
v12,k145,n17,288
v12,k146,n18,290
v12,k147,n19,292
v12,k148,n20,294
v12,k149,n9,296
v12,k150,n10,298
v12,k151,n11,300
v12,k152,n12,302
v12,k153,n13,304
v12,k154,n14,306
v12,k155,n15,308
v12,k156,n16,310
v12,k157,n17,312
v12,k158,n18,314
v12,k159,n19,316
v12,k160,n20,318
v12,k161,n9,320
v12,k162,n10,322
v12,k163,n11,324
v12,k164,n12,326
v12,k165,n13,328
v12,k166,n14,330
v12,k167,n15,332
v12,k168,n16,334
v12,k169,n17,336
v12,k170,n18,338
v12,k171,n19,340
v12,k172,n20,342
v12,k173,n9,344
v12,k174,n10,346
v12,k175,n11,348
v12,k176,n12,350
v12,k177,n13,352
v12,k178,n14,354
v12,k179,n15,356
v12,k180,n16,358
v12,k181,n17,360
v12,k182,n18,362
v12,k183,n19,364
v12,k184,n20,366
v12,k185,n9,368
v12,k186,n10,370
v12,k187,n11,372
v12,k188,n12,374
v12,k189,n13,376
v12,k190,n14,378
v12,k191,n15,380
v12,k192,n16,382
v12,k193,n17,384
v12,k194,n18,386
v12,k195,n19,388
v12,k196,n20,390
v12,k197,n9,392
v12,k198,n10,394
v12,k199,n11,396
v12,k200,n12,398
v12,k201,n13,400
v12,k202,n14,402
v12,k203,n15,404
v12,k204,n16,406
v12,k205,n17,408
v12,k206,n18,410
v12,k207,n19,412
v12,k208,n20,414
v12,k209,n9,416
v12,k210,n10,418
v12,k211,n11,420
v12,k212,n12,422
v12,k213,n13,424
v12,k214,n14,426
v12,k215,n15,428
v12,k216,n16,430
v12,k217,n17,432
v12,k218,n18,434
v12,k219,n19,436
v12,k220,n20,438
v12,k221,n9,440
v12,k222,n10,442
v12,k223,n11,444
v12,k224,n12,446
v12,k225,n13,448
v12,k226,n14,450
v12,k227,n15,452
v12,k228,n16,454
v12,k229,n17,456
v12,k230,n18,458
v12,k231,n19,460
v12,k232,n20,462
v12,k233,n9,464
v12,k234,n10,466
v12,k235,n11,468
v12,k236,n12,470
v12,k237,n13,472
v12,k238,n14,474
v12,k239,n15,476
v12,k240,n16,478
v12,k241,n17,480
v12,k242,n18,482
v12,k243,n19,484
v12,k244,n20,486
v12,k245,n9,488
v12,k246,n10,490
v12,k247,n11,492
v12,k248,n12,494
v12,k249,n13,496
v12,k250,n14,498
v12,k251,n15,500
v12,k252,n16,502
v12,k253,n17,504
v12,k254,n18,506
v12,k255,n19,508
v12,k256,n20,510
v12,k257,n9,512
v12,k258,n10,514
v12,k259,n11,516
v12,k260,n12,518
v12,k261,n13,520
v12,k262,n14,522
v12,k263,n15,524
v12,k264,n16,526
v12,k265,n17,528
v12,k266,n18,530
v12,k267,n19,532
v12,k268,n20,534
v12,k269,n9,536
v12,k270,n10,538
v12,k271,n11,540
v12,k272,n12,542
v12,k273,n13,544
v12,k274,n14,546
v12,k275,n15,548
v12,k276,n16,550
v12,k277,n17,552
v12,k278,n18,554
v12,k279,n19,556
v12,k280,n20,558
v12,k281,n9,560
v12,k282,n10,562
v12,k283,n11,564
v12,k284,n12,566
v12,k285,n13,568
v12,k286,n14,570
v12,k287,n15,572
v12,k288,n16,574
v12,k289,n17,576
v12,k290,n18,578
v12,k291,n19,580
v12,k292,n20,582
v12,k293,n9,584
v12,k294,n10,586
v12,k295,n11,588
v12,k296,n12,590
v12,k297,n13,592
v12,k298,n14,594
v12,k299,n15,596
v12,k300,n16,598
v12,k301,n17,600
v12,k302,n18,602
v12,k303,n19,604
v12,k304,n20,606
v12,k305,n9,608
v12,k306,n10,610
v12,k307,n11,612
v12,k308,n12,614
v12,k309,n13,616
v12,k310,n14,618
v12,k311,n15,620
v12,k312,n16,622
v12,k313,n17,624
v12,k314,n18,626
v12,k315,n19,628
v12,k316,n20,630
v12,k317,n9,632
v12,k318,n10,634
v12,k319,n11,636
v12,k320,n12,638
v12,k321,n13,640
v12,k322,n14,642
v12,k323,n15,644
v12,k324,n16,646
v12,k325,n17,648
v12,k326,n18,650
v12,k327,n19,652
v12,k328,n20,654
v12,k329,n9,656
v12,k330,n10,658
v12,k331,n11,660
v12,k332,n12,662
v12,k333,n13,664
v12,k334,n14,666
v12,k335,n15,668
v12,k336,n16,670
v12,k337,n17,672
v12,k338,n18,674
v12,k339,n19,676
v12,k340,n20,678
v12,k341,n9,680
v12,k342,n10,682
v12,k343,n11,684
v12,k344,n12,686
v12,k345,n13,688
v12,k346,n14,690
v12,k347,n15,692
v12,k348,n16,694
v12,k349,n17,696
v12,k350,n18,698
v12,k351,n19,700
v12,k352,n20,702
v12,k353,n9,704
v12,k354,n10,706
v12,k355,n11,708
v12,k356,n12,710
v12,k357,n13,712
v12,k358,n14,714
v12,k359,n15,716
v12,k360,n16,718
v12,k361,n17,720
v12,k362,n18,722
v12,k363,n19,724
v12,k364,n20,726
v12,k365,n9,728
v12,k366,n10,730
v12,k367,n11,732
v12,k368,n12,734
v12,k369,n13,736
v12,k370,n14,738
v12,k371,n15,740
v12,k372,n16,742
v12,k373,n17,744
v12,k374,n18,746
v12,k375,n19,748
v12,k376,n20,750
v12,k377,n9,752
v12,k378,n10,754
v12,k379,n11,756
v12,k380,n12,758
v12,k381,n13,760
v12,k382,n14,762
v12,k383,n15,764
v12,k384,n16,766
v12,k385,n17,768
v12,k386,n18,770
v12,k387,n19,772
v12,k388,n20,774
v12,k389,n9,776
v12,k390,n10,778
v12,k391,n11,780
v12,k392,n12,782
v12,k393,n13,784
v12,k394,n14,786
v12,k395,n15,788
v12,k396,n16,790
v12,k397,n17,792
v12,k398,n18,794
v12,k399,n19,796
v12,k400,n20,798
v12,k401,n9,800
v12,k402,n10,802
v12,k403,n11,804
v12,k404,n12,806
v12,k405,n13,808
v12,k406,n14,810
v12,k407,n15,812
v12,k408,n16,814
v12,k409,n17,816
v12,k410,n18,818
v12,k411,n19,820
v12,k412,n20,822
v12,k413,n9,824
v12,k414,n10,826
v12,k415,n11,828
v12,k416,n12,830
v12,k417,n13,832
v12,k418,n14,834
v12,k419,n15,836
v12,k420,n16,838
v12,k421,n17,840
v12,k422,n18,842
v12,k423,n19,844
v12,k424,n20,846
v12,k425,n9,848
v12,k426,n10,850
v12,k427,n11,852
v12,k428,n12,854
v12,k429,n13,856
v12,k430,n14,858
v12,k431,n15,860
v12,k432,n16,862
v12,k433,n17,864
v12,k434,n18,866
v12,k435,n19,868
v12,k436,n20,870
v12,k437,n9,872
v12,k438,n10,874
v12,k439,n11,876
v12,k440,n12,878
v12,k441,n13,880
v12,k442,n14,882
v12,k443,n15,884
v12,k444,n16,886
v12,k445,n17,888
v12,k446,n18,890
v12,k447,n19,892
v12,k448,n20,894
v12,k449,n9,896
v12,k450,n10,898
v12,k451,n11,900
v12,k452,n12,902
v12,k453,n13,904
v12,k454,n14,906
v12,k455,n15,908
v12,k456,n16,910
v12,k457,n17,912
v12,k458,n18,914
v12,k459,n19,916
v12,k460,n20,918
v12,k461,n9,920
v12,k462,n10,922
v12,k463,n11,924
v12,k464,n12,926
v12,k465,n13,928
v12,k466,n14,930
v12,k467,n15,932
v12,k468,n16,934
v12,k469,n17,936
v12,k470,n18,938
v12,k471,n19,940
v12,k472,n20,942
v12,k473,n9,944
v12,k474,n10,946
v12,k475,n11,948
v12,k476,n12,950
v12,k477,n13,952
v12,k478,n14,954
v12,k479,n15,956
v12,k480,n16,958
v12,k481,n17,960
v12,k482,n18,962
v12,k483,n19,964
v12,k484,n20,966
v12,k485,n9,968
v12,k486,n10,970
v12,k487,n11,972
v12,k488,n12,974
v12,k489,n13,976
v12,k490,n14,978
v12,k491,n15,980
v12,k492,n16,982
v12,k493,n17,984
v12,k494,n18,986
v12,k495,n19,988
v12,k496,n20,990
v12,k497,n9,992
v12,k498,n10,994
v12,k499,n11,996
v12,k500,n12,998
v12,k501,n13,1000
v12,k502,n14,1002
v12,k503,n15,1004
v12,k504,n16,1006
v12,k505,n17,1008
v12,k506,n18,1010
v12,k507,n19,1012
v12,k508,n20,1014
v12,k509,n9,1016
v12,k510,n10,1018
v12,k511,n11,1020
v12,k512,n12,1022
v12,k513,n13,1024
v12,k514,n14,1026
v12,k515,n15,1028
v12,k516,n16,1030
v12,k517,n17,1032
v12,k518,n18,1034
v12,k519,n19,1036
v12,k520,n20,1038
v12,k521,n9,1040
v12,k522,n10,1042
v12,k523,n11,1044
v12,k524,n12,1046
v12,k525,n13,1048
v12,k526,n14,1050
v12,k527,n15,1052
v12,k528,n16,1054
v12,k529,n17,1056
v12,k530,n18,1058
v12,k531,n19,1060
v12,k532,n20,1062
v12,k533,n9,1064
v12,k534,n10,1066
v12,k535,n11,1068
v12,k536,n12,1070
v12,k537,n13,1072
v12,k538,n14,1074
v12,k539,n15,1076
v12,k540,n16,1078
v12,k541,n17,1080
v12,k542,n18,1082
v12,k543,n19,1084
v12,k544,n20,1086
v12,k545,n9,1088
v12,k546,n10,1090
v12,k547,n11,1092
v12,k548,n12,1094
v12,k549,n13,1096
v12,k550,n14,1098
v12,k551,n15,1100
v12,k552,n16,1102
v12,k553,n17,1104
v12,k554,n18,1106
v12,k555,n19,1108
v12,k556,n20,1110
v12,k557,n9,1112
v12,k558,n10,1114
v12,k559,n11,1116
v12,k560,n12,1118
v12,k561,n13,1120
v12,k562,n14,1122
v12,k563,n15,1124
v12,k564,n16,1126
v12,k565,n17,1128
v12,k566,n18,1130
v12,k567,n19,1132
v12,k568,n20,1134
v12,k569,n9,1136
v12,k570,n10,1138
v12,k571,n11,1140
v12,k572,n12,1142
v12,k573,n13,1144
v12,k574,n14,1146
v12,k575,n15,1148
v12,k576,n16,1150
v12,k577,n17,1152
v12,k578,n18,1154
v12,k579,n19,1156
v12,k580,n20,1158
v12,k581,n9,1160
v12,k582,n10,1162
v12,k583,n11,1164
v12,k584,n12,1166
v12,k585,n13,1168
v12,k586,n14,1170
v12,k587,n15,1172
v12,k588,n16,1174
v12,k589,n17,1176
v12,k590,n18,1178
v12,k591,n19,1180
v12,k592,n20,1182
v12,k593,n9,1184
v12,k594,n10,1186
v12,k595,n11,1188
v12,k596,n12,1190
v12,k597,n13,1192
v12,k598,n14,1194
v12,k599,n15,1196
v12,k600,n16,1198
v12,k601,n17,1200
v12,k602,n18,1202
v12,k603,n19,1204
v12,k604,n20,1206
v12,k605,n9,1208
v12,k606,n10,1210
v12,k607,n11,1212
v12,k608,n12,1214
v12,k609,n13,1216
v12,k610,n14,1218
v12,k611,n15,1220
v12,k612,n16,1222
v12,k613,n17,1224
v12,k614,n18,1226
v12,k615,n19,1228
v12,k616,n20,1230
v12,k617,n9,1232
v12,k618,n10,1234
v12,k619,n11,1236
v12,k620,n12,1238
v12,k621,n13,1240
v12,k622,n14,1242
v12,k623,n15,1244
v12,k624,n16,1246
v12,k625,n17,1248
v12,k626,n18,1250
v12,k627,n19,1252
v12,k628,n20,1254
v12,k629,n9,1256
v12,k630,n10,1258
v12,k631,n11,1260
v12,k632,n12,1262
v12,k633,n13,1264
v12,k634,n14,1266
v12,k635,n15,1268
v12,k636,n16,1270
v12,k637,n17,1272
v12,k638,n18,1274
v12,k639,n19,1276
v12,k640,n20,1278
v12,k641,n9,1280
v12,k642,n10,1282
v12,k643,n11,1284
v12,k644,n12,1286
v12,k645,n13,1288
v12,k646,n14,1290
v12,k647,n15,1292
v12,k648,n16,1294
v12,k649,n17,1296
v12,k650,n18,1298
v12,k651,n19,1300
v12,k652,n20,1302
v12,k653,n9,1304
v12,k654,n10,1306
v12,k655,n11,1308
v12,k656,n12,1310
v12,k657,n13,1312
v12,k658,n14,1314
v12,k659,n15,1316
v12,k660,n16,1318
v12,k661,n17,1320
v12,k662,n18,1322
v12,k663,n19,1324
v12,k664,n20,1326
v12,k665,n9,1328
v12,k666,n10,1330
v12,k667,n11,1332
v12,k668,n12,1334
v12,k669,n13,1336
v12,k670,n14,1338
v12,k671,n15,1340
v12,k672,n16,1342
v12,k673,n17,1344
v12,k674,n18,1346
v12,k675,n19,1348
v12,k676,n20,1350
v12,k677,n9,1352
v12,k678,n10,1354
v12,k679,n11,1356
v12,k680,n12,1358
v12,k681,n13,1360
v12,k682,n14,1362
v12,k683,n15,1364
v12,k684,n16,1366
v12,k685,n17,1368
v12,k686,n18,1370
v12,k687,n19,1372
v12,k688,n20,1374
v12,k689,n9,1376
v12,k690,n10,1378
v12,k691,n11,1380
v12,k692,n12,1382
v12,k693,n13,1384
v12,k694,n14,1386
v12,k695,n15,1388
v12,k696,n16,1390
v12,k697,n17,1392
v12,k698,n18,1394
v12,k699,n19,1396
v12,k700,n20,1398
v12,k701,n9,1400
v12,k702,n10,1402
v12,k703,n11,1404
v12,k704,n12,1406
v12,k705,n13,1408
v12,k706,n14,1410
v12,k707,n15,1412
v12,k708,n16,1414
v12,k709,n17,1416
v12,k710,n18,1418
v12,k711,n19,1420
v12,k712,n20,1422
v12,k713,n9,1424
v12,k714,n10,1426
v12,k715,n11,1428
v12,k716,n12,1430
v12,k717,n13,1432
v12,k718,n14,1434
v12,k719,n15,1436
v12,k720,n16,1438
v12,k721,n17,1440
v13,k1,n23,0
v13,k2,n24,2
v13,k3,n25,4
v13,k4,n26,6
v13,k5,n27,8
v13,k6,n28,10
v13,k7,n29,12
v13,k8,n30,14
v13,k9,n31,16
v13,k10,n32,18
v13,k11,n21,20
v13,k12,n22,22
v13,k13,n23,24
v13,k14,n24,26
v13,k15,n25,28
v13,k16,n26,30
v13,k17,n27,32
v13,k18,n28,34
v13,k19,n29,36
v13,k20,n30,38
v13,k21,n31,40
v13,k22,n32,42
v13,k23,n21,44
v13,k24,n22,46
v13,k25,n23,48
v13,k26,n24,50
v13,k27,n25,52
v13,k28,n26,54
v13,k29,n27,56
v13,k30,n28,58
v13,k31,n29,60
v13,k32,n30,62
v13,k33,n31,64
v13,k34,n32,66
v13,k35,n21,68
v13,k36,n22,70
v13,k37,n23,72
v13,k38,n24,74
v13,k39,n25,76
v13,k40,n26,78
v13,k41,n27,80
v13,k42,n28,82
v13,k43,n29,84
v13,k44,n30,86
v13,k45,n31,88
v13,k46,n32,90
v13,k47,n21,92
v13,k48,n22,94
v13,k49,n23,96
v13,k50,n24,98
v13,k51,n25,100
v13,k52,n26,102
v13,k53,n27,104
v13,k54,n28,106
v13,k55,n29,108
v13,k56,n30,110
v13,k57,n31,112
v13,k58,n32,114
v13,k59,n21,116
v13,k60,n22,118
v13,k61,n23,120
v13,k62,n24,122
v13,k63,n25,124
v13,k64,n26,126
v13,k65,n27,128
v13,k66,n28,130
v13,k67,n29,132
v13,k68,n30,134
v13,k69,n31,136
v13,k70,n32,138
v13,k71,n21,140
v13,k72,n22,142
v13,k73,n23,144
v13,k74,n24,146
v13,k75,n25,148
v13,k76,n26,150
v13,k77,n27,152
v13,k78,n28,154
v13,k79,n29,156
v13,k80,n30,158
v13,k81,n31,160
v13,k82,n32,162
v13,k83,n21,164
v13,k84,n22,166
v13,k85,n23,168
v13,k86,n24,170
v13,k87,n25,172
v13,k88,n26,174
v13,k89,n27,176
v13,k90,n28,178
v13,k91,n29,180
v13,k92,n30,182
v13,k93,n31,184
v13,k94,n32,186
v13,k95,n21,188
v13,k96,n22,190
v13,k97,n23,192
v13,k98,n24,194
v13,k99,n25,196
v13,k100,n26,198
v13,k101,n27,200
v13,k102,n28,202
v13,k103,n29,204
v13,k104,n30,206
v13,k105,n31,208
v13,k106,n32,210
v13,k107,n21,212
v13,k108,n22,214
v13,k109,n23,216
v13,k110,n24,218
v13,k111,n25,220
v13,k112,n26,222
